"","ENTREZID","SYMBOL"
"6173","231532","Arhgap24"
"6174","54169","Kat6b"
"6175","30785","Cttnbp2"
"6176","99890","Prmt6"
"6177","76034","5830434F19Rik"
"6178","102636803","Gm15496"
"6179","74858","4930451E06Rik"
"6180","52587","D13Ertd476e"
"6181","242286","Sdr16c6"
"6182","21983","Tpbg"
"6183","58860","Adamdec1"
"6184","70646","Naa30"
"6185","22404","Wiz"
"6186","12449","Ccnf"
"6187","229503","Mettl25b"
"6188","232449","Dera"
"6189","99662","Eps8l3"
"6190","382217","Gm1140"
"6191","19052","Ppp2ca"
"6192","13166","Dbh"
"6193","22340","Vegfb"
"6194","56314","Zfp113"
"6195","241035","Pkhd1"
"6196","14262","Fmo3"
"6197","71514","Sfpq"
"6198","252829","Obox5"
"6199","12427","Ccna1"
"6200","75304","4930563E22Rik"
"6201","68346","Sirt5"
"6202","76184","Abca6"
"6203","68192","Leprotl1"
"6204","64661","Krtdap"
"6205","19328","Rab12"
"6206","24086","Tlk2"
"6207","98386","Lbr"
"6208","333654","Ppp1r13l"
"6209","70101","Cyp4f16"
"6210","83813","Tnk1"
"6211","109019","Nabp1"
"6212","100503842","2410022M11Rik"
"6213","12211","Birc6"
"6214","330217","Gal3st4"
"6215","100048701","AI847159"
"6216","67507","Spmip5"
"6217","18861","Pms2"
"6218","105638","Dph3"
"6219","622175","E430024I08Rik"
"6220","74585","Sppl3"
"6221","69168","Bola1"
"6222","99311","Commd7"
"6223","70508","Bbx"
"6224","15567","Slc6a4"
"6225","68693","Hnrnpul2"
"6226","11489","Adam12"
"6227","227800","Rabgap1"
"6228","78449","2700046A07Rik"
"6229","14177","Fgf6"
"6230","56445","Dnaja2"
"6231","320975","D330050G23Rik"
"6232","13602","Sparcl1"
"6233","223693","Tmem184b"
"6234","74245","Ctbs"
"6235","83946","Phip"
"6236","13033","Ctsd"
"6237","75838","4930560O18Rik"
"6238","53605","Nap1l1"
"6239","67320","Iqcf4"
"6240","67062","Slc25a53"
"6241","54392","Ncapg"
"6242","214764","Edrf1"
"6243","20520","Slc22a5"
"6244","53600","Timm23"
"6245","59043","Wsb2"
"6246","73188","3110062G12Rik"
"6247","71826","1700001F09Rik"
"6248","71777","Ing3"
"6249","17281","Fyco1"
"6250","113865","Vmn1r25"
"6251","224824","Pex6"
"6252","15586","Hyal1"
"6253","69499","Tsr2"
"6254","74934","Odad2"
"6255","216825","Usp22"
"6256","17120","Mad1l1"
"6257","78285","5330426L24Rik"
"6258","23927","Krtap14"
"6259","107368","Pdzd8"
"6260","70274","Ly6g6e"
"6261","52181","D5Ertd163e"
"6262","21912","Tspan7"
"6263","107376","E330013P04Rik"
"6264","237403","Lingo3"
"6265","70852","Alkbh3os1"
"6266","12566","Cdk2"
"6267","102640451","Gm11767"
"6268","74478","Snx29"
"6269","381334","Gal3st2"
"6270","12223","Btc"
"6271","108989","Tpr"
"6272","14731","Gpaa1"
"6273","20708","Serpinb6b"
"6274","69886","2610002J23Rik"
"6275","331401","Thoc2"
"6276","56316","Ggcx"
"6277","433956","Dnaaf5"
"6278","74867","4930445B03Rik"
"6279","72572","Spats2"
"6280","68795","Ubr3"
"6281","108673","Ccdc86"
"6282","68732","Carmil1"
"6283","100034733","2610305J24Rik"
"6284","64139","Ctsm"
"6285","73327","Pradc1"
"6286","94187","Zfp423"
"6287","11519","Add2"
"6288","18511","Pax9"
"6289","102635561","Ggnbp2os"
"6290","16524","Kcnj9"
"6291","234258","Neil3"
"6292","217169","Tns4"
"6293","20818","Srprb"
"6294","102641779","Gm15239"
"6295","66867","Hmg20a"
"6296","14028","Evx1"
"6297","226539","Dars2"
"6298","66086","Cep20"
"6299","105244007","Gm20045"
"6300","227929","Cytip"
"6301","97961","Nol12"
"6302","16835","Ldlr"
"6303","72951","2900022M07Rik"
"6304","77516","9330198N18Rik"
"6305","207777","Tspoap1"
"6306","71276","Ccdc57"
"6307","12834","Col6a2"
"6308","12974","Cs"
"6309","665378","Gm7609"
"6310","320622","B930068K11Rik"
"6311","677884","Pakap"
"6312","217449","Trappc12"
"6313","319387","Adgrl3"
"6314","14257","Flt4"
"6315","74915","Atp6v1e2"
"6316","54399","Bet1l"
"6317","18002","Nedd8"
"6318","21822","Tgtp1"
"6319","74281","Spatc1"
"6320","74108","Parn"
"6321","66998","Psmd5"
"6322","54122","Uevld"
"6323","59289","Ackr2"
"6324","330578","A530021J07Rik"
"6325","71508","Zfp935"
"6326","21898","Tlr4"
"6327","212448","9330159F19Rik"
"6328","70453","2610105M22Rik"
"6329","68092","Ncbp2"
"6330","67280","3110009F21Rik"
"6331","625360","Tcstv4"
"6332","73945","Otud4"
"6333","103149","Upb1"
"6334","73916","Ift57"
"6335","17919","Myo5b"
"6336","100756","Usp30"
"6337","102422","AA589418"
"6338","14120","Fbp2"
"6339","72938","Ift25"
"6340","51996","D8Ertd51e"
"6341","75164","4930527J03Rik"
"6342","21942","Tnfrsf9"
"6343","228491","Zfp770"
"6344","21371","Tbca"
"6345","72993","Appl1"
"6346","108837","Ibtk"
"6347","319924","Apba1"
"6348","13427","Dync1i2"
"6349","30951","Cbx8"
"6350","170483","Grin3b"
"6351","20723","Serpinb9"
"6352","321018","Serpina4-ps1"
"6353","69274","Ctdspl"
"6354","69214","2610021J01Rik"
"6355","21906","Otop1"
"6356","15132","Hbb-bh1"
"6357","66787","Gskip"
"6358","218294","Cdc14b"
"6359","17827","Mtx1"
"6360","665001","Gm14391"
"6361","68796","Tmem214"
"6362","320850","9430047L24Rik"
"6363","67812","Ubxn4"
"6364","69399","1700025G04Rik"
"6365","74974","4930502M04Rik"
"6366","14583","Gfpt1"
"6367","69294","Cst13"
"6368","67653","4930544G11Rik"
"6369","319887","E030030I06Rik"
"6370","229096","Ythdf3"
"6371","381314","Iars2"
"6372","72155","Cenpn"
"6373","234384","Mpv17l2"
"6374","64011","Nrgn"
"6375","69439","Mroh4"
"6376","22221","Ubp1"
"6377","11944","Atp4a"
"6378","72114","Zbed3"
"6379","71569","9030613N10Rik"
"6380","100038525","Gm10804"
"6381","68980","Wdr53"
"6382","433247","Cyp2c68"
"6383","76858","Nlrp14"
"6384","320000","C630016I17Rik"
"6385","64450","Gpr85"
"6386","114304","Slc28a3"
"6387","57815","Afg2a"
"6388","664883","Nova1"
"6389","218952","Fermt2"
"6390","67956","Kmt5a"
"6391","52666","Arhgef25"
"6392","75434","Cimip2c"
"6393","98118","C80865"
"6394","13824","Epb41l4a"
"6395","68031","Rnf146"
"6396","319638","Nt5dc1"
"6397","234700","Nrn1l"
"6398","74689","4930440C22Rik"
"6399","231413","Grsf1"
"6400","68394","Ccdc163"
"6401","407243","Peds1"
"6402","18195","Nsf"
"6403","80905","Polh"
"6404","75116","4930520O04Rik"
"6405","433637","Gm5547"
"6406","77857","9430065F17Rik"
"6407","99797","AU019157"
"6408","667823","Trim5"
"6409","24108","Ubd"
"6410","72927","Hepacam"
"6411","69287","Cimap1a"
"6412","503610","Zdhhc18"
"6413","194590","Reps2"
"6414","73817","4930404F17Rik"
"6415","13638","Efna3"
"6416","78581","Utp23"
"6417","20844","Stam"
"6418","330173","2610524H06Rik"
"6419","71385","5430434G16Rik"
"6420","75341","4930564C03Rik"
"6421","56542","Cilk1"
"6422","70968","4931407J08Rik"
"6423","72656","Ints8"
"6424","384061","Fndc5"
"6425","70351","Ppp4r1"
"6426","320878","Mical2"
"6427","100039968","Tmem35b"
"6428","100504141","Gm20083"
"6429","219022","Ttc5"
"6430","399602","9930024M15Rik"
"6431","625098","Slc38a6"
"6432","321022","Cdv3"
"6433","17441","Mog"
"6434","20874","Slk"
"6435","77407","Rab35"
"6436","171207","Arhgap4"
"6437","12289","Cacna1d"
"6438","23956","Neu2"
"6439","17381","Mmp12"
"6440","67715","2010106E10Rik"
"6441","66674","Spryd7"
"6442","71601","Ceacam20"
"6443","207798","Gramd1c"
"6444","68260","Trmt12"
"6445","21766","Tex261"
"6446","114143","Atp6v0b"
"6447","328110","Prpf39"
"6448","320209","Ddx11"
"6449","70564","Prxl2a"
"6450","75313","4930551I15Rik"
"6451","77626","Smpd4"
"6452","233878","Sez6l2"
"6453","17758","Map4"
"6454","18750","Prkca"
"6455","69480","Ttc9"
"6456","100504312","Gm17597"
"6457","18317","Or6a2"
"6458","12286","Cacna1a"
"6459","14800","Gria2"
"6460","71755","Dhdh"
"6461","56191","Tro"
"6462","20338","Sel1l"
"6463","16156","Il11"
"6464","229521","Syt11"
"6465","14172","Fgf18"
"6466","18764","Pkd2"
"6467","52793","Fam3b"
"6468","258096","Or14j9"
"6469","17216","Mcm2"
"6470","19273","Ptpru"
"6471","77248","9430014N10Rik"
"6472","72649","Tmem209"
"6473","15064","Mr1"
"6474","22755","Zfp93"
"6475","19106","Eif2ak2"
"6476","71979","Prr23a3"
"6477","71699","Slc41a3"
"6478","23971","Papss1"
"6479","211660","Cspp1"
"6480","20467","Sin3b"
"6481","67994","Mrps11"
"6482","78812","4930570E03Rik"
"6483","13096","Cyp2c37"
"6484","57915","Tbc1d1"
"6485","78073","6720468P15Rik"
"6486","544971","Bdp1"
"6487","76375","Det1"
"6488","15165","Hcn1"
"6489","73576","1700092E19Rik"
"6490","218543","Srek1"
"6491","231296","Lrrc66"
"6492","18393","Orc2"
"6493","270120","Fat3"
"6494","71650","4930456L15Rik"
"6495","74480","Samd4"
"6496","15357","Hmgcr"
"6497","73373","Phospho2"
"6498","212167","Gsap"
"6499","53624","Cldn7"
"6500","67046","Tbc1d7"
"6501","19035","Ppib"
"6502","100415785","Krtap9-20"
"6503","99382","Abtb2"
"6504","13706","Cela2a"
"6505","81011","Vmn1r148"
"6506","18218","Dusp8"
"6507","73991","Atl1"
"6508","83674","Cnnm1"
"6509","229285","Spart"
"6510","75010","Tmbim7"
"6511","67089","Psmc6"
"6512","20744","Strbp"
"6513","97758","C87312"
"6514","627191","Syndig1l"
"6515","66634","Mcm8"
"6516","76257","Slc38a3"
"6517","16196","Il7"
"6518","56315","Rhcg"
"6519","73233","Zfp942"
"6520","52668","Ifi27"
"6521","66183","Sptssb"
"6522","16591","Kl"
"6523","72153","2610020P09Rik"
"6524","239530","Gpr20"
"6525","217125","Samd14"
"6526","320235","A130012E19Rik"
"6527","66945","Sdha"
"6528","67848","Ddx55"
"6529","75388","Boll"
"6530","27377","Yme1l1"
"6531","22385","Baz1b"
"6532","66559","Metap1d"
"6533","69611","Lce1d"
"6534","74198","Dtx2"
"6535","56469","Pias1"
"6536","225997","Trpm6"
"6537","233001","Nlrp9a"
"6538","11790","Speg"
"6539","24057","Sh3yl1"
"6540","52097","D16Ertd6e"
"6541","67511","Tmed9"
"6542","11855","Arhgap5"
"6543","11815","Apod"
"6544","234378","Klhl26"
"6545","11536","Gpr182"
"6546","17765","Mtf2"
"6547","109637","Upk1a"
"6548","57258","Xpo4"
"6549","53378","Sdcbp"
"6550","94043","Tm2d1"
"6551","73826","Poldip3"
"6552","329384","Ptrh1"
"6553","12873","Cpa3"
"6554","544864","Gm5785"
"6555","21415","Tcf7l1"
"6556","83796","Smarcd2"
"6557","105989","AU045094"
"6558","57751","Rnf25"
"6559","50876","Tmod2"
"6560","11571","Crisp1"
"6561","18312","Or2c1"
"6562","57443","Fbxo3"
"6563","14457","Gas7"
"6564","53871","Pkd2l2"
"6565","230587","Glis1"
"6566","102636806","Gm33777"
"6567","272381","Lrrc4b"
"6568","53415","Htatip2"
"6569","20595","Smn1"
"6570","106861","Abhd3"
"6571","11727","Ang"
"6572","244650","Phlpp2"
"6573","75723","Amotl1"
"6574","20841","Zfp143"
"6575","52199","D8Ertd107e"
"6576","17130","Smad6"
"6577","100910","Chpf2"
"6578","19119","Prm2"
"6579","58210","Sectm1b"
"6580","56296","Dmrtb1"
"6581","268902","Robo2"
"6582","78798","Eml4"
"6583","54204","Septin1"
"6584","30805","Slc22a4"
"6585","626848","Zfp971"
"6586","246727","Oas3"
"6587","216856","Nlgn2"
"6588","76426","Fam209"
"6589","75570","Nhej1"
"6590","71369","Krtap16-3"
"6591","68196","Hsbp1"
"6592","414070","BC026600"
"6593","226652","Arhgap30"
"6594","17259","Mef2b"
"6595","270190","Ephb1"
"6596","20612","Siglec1"
"6597","69540","Klk10"
"6598","11785","Apbb1"
"6599","67867","Lrrc28"
"6600","242253","Dnai3"
"6601","192174","Rwdd4a"
"6602","50757","Fbxw14"
"6603","76885","6430514K02Rik"
"6604","22200","Uba3"
"6605","17906","Myl2"
"6606","71585","9130403I23Rik"
"6607","14618","Gjb1"
"6608","17928","Myog"
"6609","170731","Mfn2"
"6610","66277","Klf15"
"6611","67808","Tprg1l"
"6612","407795","Smim31"
"6613","102634251","Gm31881"
"6614","58521","Eid1"
"6615","13850","Ephx2"
"6616","68527","Ucma"
"6617","69654","Dctn2"
"6618","14885","Gtf2h4"
"6619","98366","Smap1"
"6620","319171","H2ac24"
"6621","102635020","Gm32461"
"6622","67045","Riok2"
"6623","14235","Foxm1"
"6624","19819","Rnaseh1"
"6625","26462","Txnrd2"
"6626","52856","Mtg2"
"6627","17777","Mttp"
"6628","232560","Caprin2"
"6629","12519","Cd80"
"6630","75572","Acyp2"
"6631","110784","Nr3c2"
"6632","15078","H3f3a"
"6633","94221","Gopc"
"6634","11991","Hnrnpd"
"6635","56327","Arl2"
"6636","66983","Zfp830"
"6637","71740","Nectin4"
"6638","216618","Cfap36"
"6639","381157","Greb1l"
"6640","73090","2900092C05Rik"
"6641","18759","Prkci"
"6642","18552","Pcsk5"
"6643","57390","Psors1c2"
"6644","72137","Wdsub1"
"6645","98013","C78549"
"6646","78788","4930421C12Rik"
"6647","75555","Nscme3l"
"6648","77644","Steep1"
"6649","66058","Tmem176a"
"6650","66169","Tomm7"
"6651","97159","A430005L14Rik"
"6652","329909","Tmem61"
"6653","21844","Tiam1"
"6654","67333","Stk35"
"6655","14489","Mtpn"
"6656","106046","AW413774"
"6657","69481","Actl9"
"6658","66311","Cenpw"
"6659","20755","Sprr2a1"
"6660","64657","Mrps10"
"6661","546611","Klhl33"
"6662","22632","Yy1"
"6663","73804","Kif2c"
"6664","20187","Ryk"
"6665","76508","Ube2d-ps"
"6666","110789","Adgrv1"
"6667","12826","Col4a1"
"6668","54326","Elovl2"
"6669","20910","Stxbp1"
"6670","269642","Nat8l"
"6671","20901","Strap"
"6672","67952","Tomm20"
"6673","15432","Hoxd12"
"6674","76788","Klhdc10"
"6675","217371","Rab40b"
"6676","52490","D18Ertd289e"
"6677","76670","Cfap70"
"6678","72719","2810040C05Rik"
"6679","69847","Wnk4"
"6680","20683","Sp1"
"6681","13639","Efna4"
"6682","103570","AA415038"
"6683","230709","Zmpste24"
"6684","78109","Lrp8os1"
"6685","67017","Fam210b"
"6686","52379","D4Ertd669e"
"6687","280645","B3gat2"
"6688","56336","B4galt5"
"6689","54611","Pde3a"
"6690","20204","Prrx2"
"6691","12270","C4bp-ps1"
"6692","71393","Kctd6"
"6693","18632","Pex11b"
"6694","74257","Tspan17"
"6695","115487119","6030442K20Rik"
"6696","227624","Rabl6"
"6697","71313","Fsip1"
"6698","15510","Hspd1"
"6699","66257","Nicn1"
"6700","73251","Setd7"
"6701","234852","Chmp1a"
"6702","14874","Gstz1"
"6703","57437","Golga7"
"6704","76308","Rab1b"
"6705","75266","Tomm20l"
"6706","74971","4930488B22Rik"
"6707","68067","Mrnip"
"6708","20437","Siah1a"
"6709","13168","Dbil5"
"6710","101118","Tmem168"
"6711","545389","Cep170"
"6712","93886","Pcdhb15"
"6713","21834","Thrb"
"6714","245886","Ankrd27"
"6715","71864","Fam217a"
"6716","14365","Fzd3"
"6717","51922","D2Ertd612e"
"6718","20528","Slc2a4"
"6719","214301","Crygn"
"6720","70884","Ccdc81"
"6721","106143","Cggbp1"
"6722","11459","Acta1"
"6723","19079","Prkab1"
"6724","73589","1700101I19Rik"
"6725","192650","Cabp7"
"6726","17330","Minpp1"
"6727","77953","A930011E06Rik"
"6728","74125","Armc8"
"6729","54608","Abhd2"
"6730","101197","Zfp956"
"6731","118452","Baalc"
"6732","20378","Frzb"
"6733","52485","D5Ertd505e"
"6734","58238","Fam181b"
"6735","214897","Csnk1g1"
"6736","74127","Krt80"
"6737","59029","Psmd14"
"6738","75809","4930488L21Rik"
"6739","115945137","Gm11398"
"6740","12215","Bsg"
"6741","74781","Wipi2"
"6742","13491","Drd4"
"6743","170760","Acbd3"
"6744","246086","Onecut3"
"6745","78500","1700063D05Rik"
"6746","237422","Ric8b"
"6747","16423","Cd47"
"6748","58180","Hic2"
"6749","65945","Clstn1"
"6750","227095","Hibch"
"6751","105590","Zfp957"
"6752","241494","Zfp385b"
"6753","57278","Bcam"
"6754","64383","Sirt2"
"6755","66284","Gkn2"
"6756","21426","Tfec"
"6757","13487","Slc26a3"
"6758","11352","Abl2"
"6759","70466","Ckap2l"
"6760","381280","Hjurp"
"6761","71093","Atoh8"
"6762","100532","Rell1"
"6763","18390","Oprm1"
"6764","68750","Rreb1"
"6765","269523","Vcp"
"6766","214669","L3mbtl2"
"6767","101261","AU024342"
"6768","71583","9130008F23Rik"
"6769","102278","Cpne7"
"6770","68760","Synpo2l"
"6771","56199","Abcb10"
"6772","72555","Shisa9"
"6773","107515","Lgr4"
"6774","242022","Frem2"
"6775","207352","Sec23ip"
"6776","30953","Schip1"
"6777","100216343","Gm17501"
"6778","17977","Ncoa1"
"6779","78703","Zfp972"
"6780","66325","1700008H02Rik"
"6781","100043040","1110002L01Rik"
"6782","544922","Zkscan4"
"6783","12015","Bad"
"6784","195333","Gsc2"
"6785","52432","Ppp2r2d"
"6786","26390","Mapkbp1"
"6787","66799","Ube2w"
"6788","52700","Txndc17"
"6789","104184","Blmh"
"6790","27054","Sec23b"
"6791","619665","Klf14"
"6792","108958","Miga2"
"6793","12797","Cnn1"
"6794","13828","Epb42"
"6795","207227","Stxbp5l"
"6796","76096","5830468K08Rik"
"6797","271849","Shc4"
"6798","56863","Cldn9"
"6799","17868","Mybpc3"
"6800","74881","4930459C07Rik"
"6801","68915","Vars2"
"6802","214290","Tut7"
"6803","68514","Micu2"
"6804","69085","Zcchc9"
"6805","57440","Ehd3"
"6806","100309","AU022479"
"6807","56459","Sae1"
"6808","14084","Faf1"
"6809","330474","Zc3h4"
"6810","70509","5730405N03Rik"
"6811","72580","Zup1"
"6812","66125","Sf3b5"
"6813","72554","Utp14a"
"6814","12425","Cckar"
"6815","72180","Zfp661"
"6816","52076","Tmem38b"
"6817","67538","Zswim3"
"6818","215929","Mfsd4b1"
"6819","330914","Arhgap32"
"6820","14009","Etv1"
"6821","75037","4930500G05Rik"
"6822","23972","Papss2"
"6823","67830","Rer1"
"6824","56406","Ncoa6"
"6825","100380944","Ino80dos"
"6826","67630","Samd8"
"6827","399627","D030007L05Rik"
"6828","270106","Rpl13"
"6829","381411","Accsl"
"6830","71243","4933438A12Rik"
"6831","14997","H2-M9"
"6832","14173","Fgf2"
"6833","78108","Particl"
"6834","21848","Trim24"
"6835","77582","Mboat7"
"6836","23988","Pin1"
"6837","16553","Kif13a"
"6838","72144","Slc37a3"
"6839","66643","Lix1"
"6840","23962","Oasl2"
"6841","74708","Dnaaf6rt"
"6842","382423","Atxn7l3b"
"6843","16337","Insr"
"6844","65960","Twsg1"
"6845","73873","Fam161a"
"6846","67115","Rpl14"
"6847","223775","Pim3"
"6848","11800","Api5"
"6849","78462","1700065I16Rik"
"6850","52713","Ccdc59"
"6851","76947","Ndufaf6"
"6852","22196","Ube2i"
"6853","243967","Ntn5"
"6854","26443","Psma6"
"6855","72823","Pard3b"
"6856","20312","Cx3cl1"
"6857","76709","Arpc2"
"6858","210535","Timd5"
"6859","11603","Agrn"
"6860","11841","Arf2"
"6861","14447","Gapdhs"
"6862","213391","Rassf4"
"6863","13669","Eif3a"
"6864","225283","Rprd1a"
"6865","11676","Aldoc"
"6866","12944","Crp"
"6867","68690","1110028F11Rik"
"6868","71148","Mier1"
"6869","16539","Kcns2"
"6870","232536","Mrps35"
"6871","16483","Kap"
"6872","17702","Msx2"
"6873","213011","Zfp583"
"6874","70888","4921521C08Rik"
"6875","14700","Gng10"
"6876","223753","Cerk"
"6877","14422","B4galnt2"
"6878","107375","Slc25a45"
"6879","67739","Slc48a1"
"6880","22710","Zfp52"
"6881","66129","Prxl2c"
"6882","233904","Setd1a"
"6883","20196","S100a13"
"6884","83671","Sytl2"
"6885","66394","Nosip"
"6886","56703","Pigo"
"6887","109658","Txlna"
"6888","56307","Metap2"
"6889","77898","6720482G16Rik"
"6890","100504421","2900076A07Rik"
"6891","99413","AW555355"
"6892","78536","C030004G16Rik"
"6893","414106","4930417H01Rik"
"6894","434198","B130024G19Rik"
"6895","100503199","5430416N02Rik"
"6896","22390","Wee1"
"6897","18263","Odc1"
"6898","192950","Nacad"
"6899","238205","Lrfn5"
"6900","64933","Ap3m2"
"6901","23844","Clca1"
"6902","50789","Fbxl3"
"6903","347711","Pramel6"
"6904","52401","D5Ertd615e"
"6905","102634284","Gm38462"
"6906","17931","Ppp1r12a"
"6907","76429","Lhpp"
"6908","217069","Trim25"
"6909","387524","Znrf2"
"6910","108903","Tbcd"
"6911","320981","Enpp6"
"6912","70427","Mier2"
"6913","235431","Coro2b"
"6914","102639518","Gm16316"
"6915","12530","Cdc25a"
"6916","170833","Hook2"
"6917","212706","N4bp3"
"6918","76161","Lamp5"
"6919","20256","Clec11a"
"6920","17523","Mpo"
"6921","17158","Man2a1"
"6922","17167","Marco"
"6923","64659","Mrps14"
"6924","433004","Fam246a"
"6925","235044","Plppr2"
"6926","73272","1700108F19Rik"
"6927","109225","Ms4a7"
"6928","19179","Psmc1"
"6929","67664","Rnf125"
"6930","19763","Ring1"
"6931","320125","E130002L11Rik"
"6932","14397","Gabra4"
"6933","667663","Myo3a"
"6934","22215","Ube3a"
"6935","381122","Capn13"
"6936","210146","Irgq"
"6937","11722","Amy1"
"6938","107508","Eprs1"
"6939","14858","Gsta2"
"6940","54384","Mtmr7"
"6941","102058","Exoc8"
"6942","233545","Emsy"
"6943","74006","Dnm1l"
"6944","77779","A930007I19Rik"
"6945","74035","Nol9"
"6946","226442","Zfp281"
"6947","399548","Scn4b"
"6948","18599","Padi1"
"6949","627901","Gm14419"
"6950","77490","Zfp593os"
